USER_ID,AGE_GROUP,GENDER,HAS_GENDER_REPORTED,REGION,YEAR_PATH_STARTED
U2228730676779830490,30-34 ans,M,TRUE,Île-de-France,2022
U-8812853560095650670,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U3859718288796628852,25-29 ans,F,TRUE,Bretagne,2024
U-926774691727196764,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U8135423081282774118,20-24 ans,M,TRUE,Hauts-de-France,2024
U5943170355275049935,30-34 ans,M,TRUE,Normandie,2025
U2283689554533578902,25-29 ans,M,TRUE,Île-de-France,2025
U7795588645851387372,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U1084747982582672352,45-49 ans,Non renseigné,FALSE,Île-de-France,2022
U-5648902756414235348,20-24 ans,M,TRUE,Normandie,2024
U-8239484255387818503,30-34 ans,M,TRUE,Île-de-France,2025
U3538314873756840549,50-54 ans,F,TRUE,Grand Est,2024
U-3710472891938787116,30-34 ans,M,TRUE,Île-de-France,2023
U-6087717495917598479,30-34 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U6275047607291686763,30-34 ans,F,TRUE,Île-de-France,2023
U692674470025102494,40-44 ans,Non renseigné,FALSE,Hauts-de-France,2022
U-1119820227237234049,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U5477625601425636469,50-54 ans,M,TRUE,Hauts-de-France,2022
U-303921732280036589,45-49 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U1866761218559576301,35-39 ans,M,TRUE,Île-de-France,2025
U7360666462936665726,50-54 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U-1276635138761807736,30-34 ans,Non renseigné,FALSE,Pays de la Loire,2025
U6253444411710221268,60 ans ou plus,F,TRUE,Bretagne,2025
U5097030920108750929,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U-9216511299325511428,30-34 ans,Non renseigné,FALSE,Île-de-France,2025
U-5348386177871057943,25-29 ans,M,TRUE,Hauts-de-France,2025
U9017143445421329104,20-24 ans,M,TRUE,Grand Est,2024
U4171580274843002587,55-59 ans,M,TRUE,Pays de la Loire,2022
U-6102983999505319249,30-34 ans,Non renseigné,FALSE,Occitanie,2022
U-4885767812316761458,60 ans ou plus,Non renseigné,FALSE,Île-de-France,2023
U-4941042939694076478,40-44 ans,Non renseigné,FALSE,Occitanie,2023
U-8936586752860713592,35-39 ans,M,TRUE,Île-de-France,2025
U3976077707668108582,30-34 ans,M,TRUE,Île-de-France,2023
U7376286229781724948,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2023
U-7331255144175940628,40-44 ans,F,TRUE,Pays de la Loire,2022
U-1157942681491095056,30-34 ans,M,TRUE,Occitanie,2022
U-70827397342266950,25-29 ans,M,TRUE,Grand Est,2025
U-2478140460963937345,35-39 ans,M,TRUE,Île-de-France,2022
U143090978754078058,50-54 ans,M,TRUE,Nouvelle-Aquitaine,2024
U-7224460925948083681,55-59 ans,Non renseigné,FALSE,Île-de-France,2022
U8772735688206061069,25-29 ans,M,TRUE,Île-de-France,2024
U-1840630665122845226,25-29 ans,M,TRUE,Île-de-France,2022
U-341546480713961135,30-34 ans,F,TRUE,Pays de la Loire,2025
U2024708008824664357,40-44 ans,M,TRUE,Nouvelle-Aquitaine,2022
U8022668842919605326,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U6862641211026155897,30-34 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U1061250456744126583,45-49 ans,Non renseigné,FALSE,Grand Est,2025
U-5204238230496098047,40-44 ans,M,TRUE,Centre-Val de Loire,2024
U6087382215116380954,30-34 ans,M,TRUE,Centre-Val de Loire,2022
U-8553485048888139885,25-29 ans,M,TRUE,Île-de-France,2025
U2487307029953586347,30-34 ans,M,TRUE,Île-de-France,2025
U-6971870505619501582,35-39 ans,Non renseigné,FALSE,Grand Est,2022
U-4053180287404399859,45-49 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U4990029141940703599,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-3859845256938889787,20-24 ans,F,TRUE,Grand Est,2024
U7530089858793538565,30-34 ans,F,TRUE,Île-de-France,2025
U-6214824786182506454,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U6910152963637816957,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U3365124968667030210,30-34 ans,Non renseigné,FALSE,Grand Est,2023
U-5091073236101911695,30-34 ans,M,TRUE,Hauts-de-France,2022
U-8048029922543758628,35-39 ans,F,TRUE,Île-de-France,2025
U1133211760267917508,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U5439720165683617222,45-49 ans,M,TRUE,Île-de-France,2022
U-4044669598816041875,40-44 ans,M,TRUE,Occitanie,2023
U-6105603694632105601,25-29 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2025
U-1018120238781722094,35-39 ans,M,TRUE,Île-de-France,2024
U6372116207790476959,20-24 ans,Non renseigné,FALSE,Hauts-de-France,2022
U5831065652258389535,45-49 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U-4273349270433169284,25-29 ans,M,TRUE,Île-de-France,2023
U-4203206284604456115,45-49 ans,M,TRUE,Île-de-France,2023
U5512857916018101157,55-59 ans,M,TRUE,Bretagne,2025
U7456945929439727952,25-29 ans,F,TRUE,Hauts-de-France,2023
U-1891311118723747951,25-29 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U8040597732315411097,35-39 ans,M,TRUE,Occitanie,2022
U-5502335074556452441,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2022
U-8609885195056164525,30-34 ans,Non renseigné,FALSE,Grand Est,2022
U-9211769151780353304,55-59 ans,M,TRUE,Pays de la Loire,2024
U-6215190672251639755,20-24 ans,M,TRUE,Nouvelle-Aquitaine,2024
U-6714632524530339741,40-44 ans,M,TRUE,Île-de-France,2022
U8810322477765067814,30-34 ans,Non renseigné,FALSE,Normandie,2022
U-1736376631165220135,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-3649737873123780303,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U-2792916173381227575,35-39 ans,F,TRUE,Île-de-France,2022
U2754531434992091588,55-59 ans,M,TRUE,Île-de-France,2022
U-6516114553841326752,30-34 ans,M,TRUE,Centre-Val de Loire,2024
U-7311222666520816205,35-39 ans,M,TRUE,Île-de-France,2025
U6588167599252096267,30-34 ans,F,TRUE,Île-de-France,2025
U-3331317474656506433,45-49 ans,M,TRUE,Centre-Val de Loire,2023
U5738227952758258232,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-7923257616750143680,35-39 ans,F,TRUE,Île-de-France,2025
U-6113343483464204112,25-29 ans,M,TRUE,Île-de-France,2023
U7378927310458068775,35-39 ans,M,TRUE,DROM,2025
U-842865698969427018,50-54 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U4079321199006794765,30-34 ans,M,TRUE,Grand Est,2025
U1976791410710243315,25-29 ans,F,TRUE,Île-de-France,2022
U224349841197591160,35-39 ans,M,TRUE,Île-de-France,2023
U-1642071575128739159,30-34 ans,M,TRUE,Grand Est,2025
U-1221327706473117162,35-39 ans,M,TRUE,Île-de-France,2025
U-6580503095800912013,45-49 ans,M,TRUE,Île-de-France,2025
U5449701813220920009,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U4743610128686864192,55-59 ans,M,TRUE,Nouvelle-Aquitaine,2024
U3805174991602604141,40-44 ans,M,TRUE,Île-de-France,2023
U3377283825747433173,30-34 ans,Non renseigné,FALSE,Normandie,2022
U3786710052028110564,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2024
U2316149844470580764,35-39 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-7245742601391946563,35-39 ans,F,TRUE,Hauts-de-France,2022
U-9213081524520142062,45-49 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2025
U2044054710528393967,40-44 ans,M,TRUE,Île-de-France,2025
U7560653113299272071,50-54 ans,F,TRUE,Normandie,2025
U5531424948156253612,40-44 ans,F,TRUE,Île-de-France,2022
U-5763884561183806609,25-29 ans,M,TRUE,Île-de-France,2023
U-2786761077479710477,35-39 ans,F,TRUE,Île-de-France,2023
U-7820478823221654729,35-39 ans,M,TRUE,Hauts-de-France,2025
U3627658303353896218,40-44 ans,F,TRUE,Île-de-France,2025
U8063044027070764196,20-24 ans,M,TRUE,Bretagne,2024
U1268025043921651135,35-39 ans,F,TRUE,Grand Est,2024
U-4039938100440352727,35-39 ans,M,TRUE,Hauts-de-France,2024
U-1758988489113840886,30-34 ans,F,TRUE,Île-de-France,2024
U6049876559117831437,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U-5085999140823426035,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-6229521300690366491,30-34 ans,F,TRUE,Île-de-France,2023
U9124031171597834649,20-24 ans,F,TRUE,Auvergne-Rhône-Alpes,2025
U-6615477944253865544,30-34 ans,M,TRUE,Île-de-France,2022
U-7423861427733343342,20-24 ans,M,TRUE,Bourgogne-Franche-Comté,2024
U1544683339981887117,60 ans ou plus,M,TRUE,Grand Est,2022
U-8526201180971528260,30-34 ans,M,TRUE,Occitanie,2023
U-3488645700264766953,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-7823703814236780143,25-29 ans,F,TRUE,Île-de-France,2023
U-3421743679214318375,30-34 ans,M,TRUE,Île-de-France,2023
U-7087073019874191277,25-29 ans,F,TRUE,Occitanie,2024
U6364584975429837190,35-39 ans,Non renseigné,FALSE,Île-de-France,2023
U6448580708671788207,30-34 ans,M,TRUE,Île-de-France,2022
U-3938348459239262549,50-54 ans,F,TRUE,Normandie,2023
U23080878286866502,50-54 ans,Non renseigné,FALSE,Île-de-France,2023
U4594844724625530388,35-39 ans,M,TRUE,Île-de-France,2023
U3087213649934979544,30-34 ans,F,TRUE,Île-de-France,2023
U396378859717393442,40-44 ans,M,TRUE,Bretagne,2024
U-4456074011542536228,30-34 ans,M,TRUE,Île-de-France,2022
U-6755328472867187105,25-29 ans,M,TRUE,Pays de la Loire,2024
U2256247477247302158,35-39 ans,F,TRUE,Hauts-de-France,2023
U4654040073344472513,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U2051224707677044744,25-29 ans,M,TRUE,Pays de la Loire,2022
U-4417970704241696706,20-24 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U-1724400131549334019,30-34 ans,M,TRUE,Occitanie,2023
U4584487970479755217,35-39 ans,F,TRUE,Île-de-France,2022
U-4207826290469472677,35-39 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U1825786819681751170,25-29 ans,Non renseigné,FALSE,Centre-Val de Loire,2023
U652294403978608067,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U177795368105335821,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U-8346911181352446928,55-59 ans,F,TRUE,Île-de-France,2022
U-6996514066364156334,25-29 ans,F,TRUE,Centre-Val de Loire,2024
U-8657265460354941364,25-29 ans,F,TRUE,Île-de-France,2023
U-2057129777115252477,45-49 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U-1915423221008159473,30-34 ans,F,TRUE,Bretagne,2025
U8008699782938126472,60 ans ou plus,M,TRUE,Île-de-France,2022
U6164498630732072916,25-29 ans,F,TRUE,Île-de-France,2023
U-9053940748033892731,20-24 ans,M,TRUE,Île-de-France,2025
U-7397081624694326890,30-34 ans,F,TRUE,Occitanie,2022
U-3760936949008595112,35-39 ans,F,TRUE,Île-de-France,2023
U-2519899401351980776,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U5234097783209339940,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U9111591400528949185,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U8679471685726267033,35-39 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2023
U4313433254135745818,60 ans ou plus,F,TRUE,Île-de-France,2022
U8268344202307143074,20-24 ans,Non renseigné,FALSE,Île-de-France,2022
U-4219292172526665121,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U3914542144935982644,45-49 ans,F,TRUE,Île-de-France,2022
U-2392919150893550722,40-44 ans,M,TRUE,Normandie,2023
U8061370779454398816,35-39 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U7817925701213159963,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U-3479178238587853775,25-29 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U1764546715832952511,25-29 ans,M,TRUE,Nouvelle-Aquitaine,2024
U-8318194854951923368,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U-7883830519323788043,35-39 ans,M,TRUE,Île-de-France,2024
U-3540655237123590846,40-44 ans,Non renseigné,FALSE,DROM,2022
U1233130940895680866,25-29 ans,M,TRUE,Île-de-France,2022
U-6220839898186213468,30-34 ans,M,TRUE,DROM,2022
U-1491299591288873147,35-39 ans,M,TRUE,Hauts-de-France,2023
U-8906722395764532181,25-29 ans,Non renseigné,FALSE,Grand Est,2023
U-7641002183996234641,40-44 ans,M,TRUE,Île-de-France,2024
U8384729859957237412,40-44 ans,F,TRUE,Nouvelle-Aquitaine,2022
U-756785755856325460,30-34 ans,M,TRUE,Île-de-France,2023
U3890100357553950823,45-49 ans,M,TRUE,Grand Est,2024
U5143127974724343254,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U4314470457506884020,40-44 ans,F,TRUE,Île-de-France,2023
U8456136922571354421,40-44 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U5933579559280462647,35-39 ans,Non renseigné,FALSE,Normandie,2023
U6548542742585519995,25-29 ans,Non renseigné,FALSE,Île-de-France,2025
U7813723938655715123,35-39 ans,F,TRUE,Île-de-France,2025
U-6414394546753077380,35-39 ans,F,TRUE,Grand Est,2022
U-1700300903382220591,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U-7329714876139599073,35-39 ans,F,TRUE,Grand Est,2025
U4328034063352659263,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U7710790539018820920,30-34 ans,F,TRUE,Île-de-France,2024
U7988129529753648026,35-39 ans,M,TRUE,Île-de-France,2022
U-4560560102792455449,25-29 ans,F,TRUE,Île-de-France,2024
U-8463486207860051362,25-29 ans,M,TRUE,Grand Est,2023
U4640625547186477494,30-34 ans,Non renseigné,FALSE,Grand Est,2022
U-5103393422292506114,25-29 ans,M,TRUE,Île-de-France,2024
U3607179680056744858,30-34 ans,Non renseigné,FALSE,Bretagne,2024
U7446529727933980142,30-34 ans,Non renseigné,FALSE,Occitanie,2022
U-7307629542832523538,25-29 ans,M,TRUE,Île-de-France,2024
U905221840599987051,30-34 ans,Non renseigné,FALSE,Occitanie,2022
U-7749261335363826259,50-54 ans,M,TRUE,Île-de-France,2022
U-2770749535107228763,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U6956538112049922091,30-34 ans,F,TRUE,Île-de-France,2024
U8525945551612857827,25-29 ans,Non renseigné,FALSE,Normandie,2022
U-4676732692926280632,40-44 ans,M,TRUE,Bretagne,2025
U4107891849782500145,35-39 ans,F,TRUE,Île-de-France,2024
U-8286267888701370257,40-44 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U140827899965393413,25-29 ans,M,TRUE,Île-de-France,2023
U3368182560553243653,30-34 ans,M,TRUE,Occitanie,2025
U-5646282265664932115,25-29 ans,F,TRUE,Île-de-France,2025
U8987681231590607705,35-39 ans,F,TRUE,Nouvelle-Aquitaine,2024
U-330961894109821656,45-49 ans,M,TRUE,Île-de-France,2025
U7374524130216975339,35-39 ans,M,TRUE,Île-de-France,2024
U-6415772099745659293,35-39 ans,Non renseigné,FALSE,Centre-Val de Loire,2022
U1840491094127653518,25-29 ans,M,TRUE,Centre-Val de Loire,2023
U5746522256520132458,50-54 ans,F,TRUE,Grand Est,2025
U-608090083378419991,30-34 ans,M,TRUE,Hauts-de-France,2025
U-1715835566847899409,40-44 ans,M,TRUE,Île-de-France,2023
U4720403156249417923,50-54 ans,F,TRUE,Normandie,2022
U-4361372349383068585,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U3276443546383754125,45-49 ans,M,TRUE,Île-de-France,2025
U-3810884977610750534,50-54 ans,M,TRUE,Île-de-France,2025
U-6536392351422895834,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U8997443567961123733,30-34 ans,F,TRUE,Île-de-France,2025
U8651106692906883409,25-29 ans,M,TRUE,Hauts-de-France,2024
U-6738834620065676682,35-39 ans,M,TRUE,Grand Est,2024
U-5107360182971599568,40-44 ans,F,TRUE,Occitanie,2022
U-4664909871812953149,55-59 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U4881680624273421552,25-29 ans,M,TRUE,Occitanie,2022
U7572534748243840193,40-44 ans,M,TRUE,Pays de la Loire,2025
U7508051979599467107,30-34 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2025
U-4139702516901216667,35-39 ans,M,TRUE,Grand Est,2025
U1672019052355928825,30-34 ans,M,TRUE,Bretagne,2022
U1432779916284365915,30-34 ans,M,TRUE,Île-de-France,2025
U-1084725500870725903,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2023
U9100090837035670460,20-24 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U-7465703016155098851,25-29 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-8247094978203000541,35-39 ans,M,TRUE,Bretagne,2025
U-7327781661632296608,25-29 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U6465538372745169825,35-39 ans,F,TRUE,Île-de-France,2023
U-4347914510660023148,40-44 ans,Non renseigné,FALSE,Île-de-France,2023
U-8369579830697067298,40-44 ans,F,TRUE,Île-de-France,2022
U7306019351161365100,30-34 ans,M,TRUE,Hauts-de-France,2025
U4262346602999545852,30-34 ans,Non renseigné,FALSE,Hauts-de-France,2022
U1105157186070736217,25-29 ans,M,TRUE,Occitanie,2022
U8000905312390304297,50-54 ans,Non renseigné,FALSE,Île-de-France,2022
U3550922078548235250,45-49 ans,M,TRUE,Pays de la Loire,2022
U-2057698806723484682,35-39 ans,Non renseigné,FALSE,Centre-Val de Loire,2022
U4433433693648979180,40-44 ans,F,TRUE,Île-de-France,2023
U7707898279957052379,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2023
U2545663715325019244,35-39 ans,Non renseigné,FALSE,Grand Est,2022
U-7151779645529605311,60 ans ou plus,Non renseigné,FALSE,Île-de-France,2023
U1658064084582106802,30-34 ans,F,TRUE,Île-de-France,2025
U-1052494989829768207,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2023
U3707089573038021540,20-24 ans,M,TRUE,Grand Est,2025
U2884477323645976739,45-49 ans,F,TRUE,Île-de-France,2025
U-8249335440188636420,20-24 ans,M,TRUE,Île-de-France,2022
U-248323446641428388,35-39 ans,M,TRUE,Grand Est,2024
U-4524533069670472882,40-44 ans,F,TRUE,Île-de-France,2025
U-3456810016181916680,20-24 ans,M,TRUE,Centre-Val de Loire,2022
U-3365448070125865951,30-34 ans,M,TRUE,Grand Est,2023
U6426019715482718205,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-7829424049708533941,25-29 ans,M,TRUE,Grand Est,2022
U4675228002770256670,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2023
U5744939190460491481,35-39 ans,M,TRUE,Grand Est,2022
U-8976526433327165980,20-24 ans,M,TRUE,Hauts-de-France,2024
U7124638720170390967,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U-6948639900841696254,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2025
U3284428357519654538,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U-5097482332308034298,40-44 ans,F,TRUE,Nouvelle-Aquitaine,2022
U-6187480741761231856,35-39 ans,M,TRUE,Île-de-France,2025
U-429228756389115594,40-44 ans,Non renseigné,FALSE,Bretagne,2023
U-3041090612464069009,30-34 ans,Non renseigné,FALSE,Hauts-de-France,2022
U5221527246612094799,25-29 ans,Non renseigné,FALSE,Pays de la Loire,2023
U-8408126582624446684,30-34 ans,F,TRUE,Île-de-France,2023
U3671419528514834704,40-44 ans,F,TRUE,Île-de-France,2022
U-2450389014361050642,30-34 ans,Non renseigné,FALSE,Île-de-France,2024
U-3052739066686313299,60 ans ou plus,M,TRUE,Île-de-France,2022
U-8557541811131600491,30-34 ans,M,TRUE,Bretagne,2025
U7888554409311361478,30-34 ans,F,TRUE,Île-de-France,2025
U-8518997254902654111,30-34 ans,M,TRUE,Île-de-France,2022
U-3227701260914881005,35-39 ans,Non renseigné,FALSE,Grand Est,2022
U5800357845413018595,35-39 ans,F,TRUE,Bretagne,2023
U-7652762184939820330,20-24 ans,M,TRUE,Île-de-France,2025
U-7801558353894570317,25-29 ans,M,TRUE,Île-de-France,2022
U-5598184667424594705,30-34 ans,Non renseigné,FALSE,Occitanie,2023
U-6370459609062457841,50-54 ans,F,TRUE,Île-de-France,2025
U8606401843246747229,45-49 ans,Non renseigné,FALSE,Île-de-France,2022
U-6402891653536559508,30-34 ans,F,TRUE,Île-de-France,2023
U-6281641626875562934,45-49 ans,M,TRUE,Nouvelle-Aquitaine,2024
U-3773145591957599276,60 ans ou plus,Non renseigné,FALSE,Île-de-France,2022
U3775611759128525094,25-29 ans,M,TRUE,Île-de-France,2025
U7107408329089444303,30-34 ans,M,TRUE,Île-de-France,2024
U3651660703098693420,40-44 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U-6556294409525577260,50-54 ans,F,TRUE,Nouvelle-Aquitaine,2022
U-2464831141766665855,25-29 ans,F,TRUE,Île-de-France,2024
U3411014786871114133,20-24 ans,M,TRUE,Occitanie,2025
U8409520364928427697,30-34 ans,F,TRUE,Île-de-France,2023
U-8712996264705184660,55-59 ans,M,TRUE,Île-de-France,2022
U-2005037515605634011,55-59 ans,F,TRUE,Nouvelle-Aquitaine,2022
U319400881047826589,25-29 ans,M,TRUE,Bretagne,2025
U4357864869098397808,50-54 ans,M,TRUE,Occitanie,2024
U1582621159196983011,25-29 ans,M,TRUE,Nouvelle-Aquitaine,2025
U-2004176705707143201,25-29 ans,M,TRUE,Grand Est,2025
U8018166661525406066,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U7969265496688514050,40-44 ans,F,TRUE,Île-de-France,2025
U-2159242417106092847,60 ans ou plus,M,TRUE,Île-de-France,2022
U1847262731680586424,60 ans ou plus,Non renseigné,FALSE,Nouvelle-Aquitaine,2025
U1829282434640363851,35-39 ans,M,TRUE,Hauts-de-France,2025
U-7928292064039115625,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2023
U1709383499157928402,45-49 ans,M,TRUE,Hauts-de-France,2025
U-3444150816961364079,35-39 ans,F,TRUE,Île-de-France,2023
U-404073123610961284,30-34 ans,M,TRUE,Bretagne,2025
U-8160179873473797857,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U5451481240950152575,35-39 ans,M,TRUE,Île-de-France,2025
U-5719904739560985535,50-54 ans,M,TRUE,Normandie,2025
U845936845587074307,30-34 ans,F,TRUE,Hauts-de-France,2023
U7376122622215788401,45-49 ans,Non renseigné,FALSE,Normandie,2023
U-5054100458274156791,30-34 ans,M,TRUE,Île-de-France,2022
U-4738616849118955608,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U-8719501738839016984,25-29 ans,Non renseigné,FALSE,Bretagne,2022
U7029371942630538616,20-24 ans,M,TRUE,Hauts-de-France,2023
U-2824707622551310150,25-29 ans,F,TRUE,Pays de la Loire,2025
U-2060268815375480156,25-29 ans,M,TRUE,Île-de-France,2023
U-7580701447229832802,30-34 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U-4738347832096911581,30-34 ans,F,TRUE,Hauts-de-France,2022
U-8598209435843644248,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U4475170796570212770,30-34 ans,M,TRUE,Île-de-France,2023
U3146006004378463755,50-54 ans,M,TRUE,Île-de-France,2024
U-7152892023630608549,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U3789666704945482478,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U-1694473971440353996,25-29 ans,Non renseigné,FALSE,Hauts-de-France,2023
U-7931405762735950841,35-39 ans,F,TRUE,Île-de-France,2023
U7560770917870340892,30-34 ans,M,TRUE,Occitanie,2022
